(99596099999,2.287458802743717,-4535.315483950231,"PRINCE EDWARD PT, CA")
(31328999999,2.2701045150747867,-4532.409522706181,"IGNATYEVO, RS")
(69197499999,2.251291006372436,-4429.881223223444,)
(52546099999,2.249615753881101,-4360.154251607305,"GAOTAI WEST, CH")
(72087100296,2.243321453971374,-4475.876195685844,"MANDAN MUNICIPAL AIRPORT, ND US")
(72102499999,2.236149367607883,-4467.486734865416,"MIKE KENMARE, ND US")
(41161099999,2.2283262668809454,-4411.663237000364,"AL KHOR AIRPORT, QA")
(69704499999,2.2174053155852103,-4349.249509116098,)
(72085300281,2.2106144681986835,-4413.968016702755,"ROLLA MUNICIPAL AIRPORT, ND US")
(43399099999,2.209234604580949,-4392.515432121115,"PARO, BT")
(98322099999,2.206163799666204,-4295.363703765363,"CROW VALLEY GUNNERY RANGE, RP")
(60692099999,2.1991827794004766,-4346.791052294654,"IN GUEZZAM, AG")
(72102899999,2.1978110052664213,-4383.655162233208,"MIDDLEBURY STATE AIRPORT, VT US")
(86184099999,2.1918317599643378,-4265.391228026893,"PUERTO ANTEQUERA, PA")
(06758099999,2.188664358318308,-4360.791126391132,"GRONO, SZ")
(72089599999,2.1747965344050457,-4342.905335352558,"GLEN ULLIN REGIONAL, ND US")
(99655099999,2.171134365430886,-4301.071508224037,"WEST LAKE ONTARIO, CA")
(01315099999,2.1558162357985835,-4301.555543796825,"EVANGER, NO")
(72100299999,2.1530789472961,-4294.404669669054,"HOTEL FAIRFIELD, MT US")
(72251999999,2.1526165990957193,-4185.479590889211,"PORT ARANSAS COAST GUARD STATION, TX US")
(01076099999,2.149936262320974,-4299.77927467286,"TANABRU, NO")
(60625099999,2.1440303552186206,-4127.739677163966,"AOULEF, AG")
(06796099999,2.1355683684767204,-4261.488875905002,"STATION MARIA VAL MUESTAIR, SZ")
(72101299999,2.134641492905627,-4260.265528564528,"BRAVO VELVA, ND US")
(50838099999,2.1276244314609185,-4125.210013274304,"QARSAN SOUTHEAST, CH")
(14010099999,2.122545090014571,-4229.469827433959,"LESCE, SI")
(99999953008,2.11256351073583,-4197.311173122649,"CLOVIS 7 N, NM US")
(72085800285,2.1046877515743727,-4199.8916953069,"CANDO MUNICIPAL AIRPORT, ND US")
(68298099999,2.0936170984503057,-4145.07749705879,"LOMAHASHA, WZ")
(16756099999,2.0815045525186826,-4028.3928694341316,"IERAPETRA, GR")
(54455099999,2.070066298640865,-4016.788087053585,"SHAHOUSUO, CH")
(69222499999,2.0656535676816064,-4059.4921856610695,"SANGJU TMQ 53P, KS")
(71527499999,2.0596930911649194,-4045.315206313004,"SIMCOE MARS AND, CA")
(72657999999,2.0320942638420307,-4020.172266287539,"FLYING CLOUD, MN US")
(94815099999,2.0272598870067022,-3979.704519776111,"VICTOR HARBOUR P.O., AS")
(72100199999,1.9996165585038916,-3986.8070083557654,"GOLF SIMMS, MT US")
(72047600455,1.9952923870711987,-3967.3611816740986,"HANNIBAL REGIONAL AIRPORT, MO US")
(40666099999,1.9844835178685134,-3923.561113158781,"ALI ALGHARBI, IZ")
(06635099999,1.9768681730837465,-3936.1470623389646,"KOPPIGEN, SZ")
(71130399999,1.9749943361003104,-3903.3017146324464,"NIPAWIN AUTO8, CA")
(68847099999,1.9744238196561734,-3883.5695485278097,"PORT ALFRED, SF")
(16724099999,1.966788604695882,-3807.416892076609,"KALAMATA, GR")
(50873099999,1.9630300880498475,-3801.439705442533,"CHIA MU SSU CHIAMUEZE, CH")
(99999903867,1.9447657642206726,-3773.9606518483347,"SPRINGFIELD AF, OH US")
(70275546404,1.9430079936698479,-3863.7240564702633,"MCCARTHY AIRPORT, AK US")
(69176499999,1.9357771516306483,-3795.8196830520737,"CLARK INTERNATIONAL, RP")
(71678099999,1.9112561399007824,-3817.981877216046,"MUSKRAT DAM, CA")
(31583099999,1.910470560234852,-3698.5197551473593,"MALINOVKA, RS")
(53420099999,1.8973249159620276,-3670.9008892312845,"HANG CHIN HOU CHI NW, CH")
(41178099999,1.876054187637887,-3701.8823868377767,"ABU SAMRA, QA")
(89060099999,1.8735202263619395,-3680.337804314279,"PRIMAVERA ARG BASE, AY")
(72101799999,1.8728840020461464,-3733.6639251126862,"GOLF PLAZA, ND US")
(06644099999,1.872419923985833,-3725.2586480518544,"MOSEN, SZ")
(74594699999,1.8585058222192206,-3667.550441990737,"OCEAN CITY MUNICIPAL, MD US")
(53446099999,1.8539966602543636,-3586.399266080421,"BAOTOU, CH")
(72086300289,1.8538592526240758,-3693.922791159483,"TIOGA MUNICIPAL AIRPORT, ND US")
(88986099999,1.8401392393885596,-3647.973064579897,"SOUTH THULE IS., UK")
(41031099999,1.8266846965422143,-3588.5147988406957,"MINA, SA")
(69451499999,1.8252359360450923,-3571.485827852439,)
(71016099999,1.8124475798631066,-3608.647698576367,"BULLHORN HEADWATERS, CA")
(11129099999,1.8044690923543558,-3595.6806917585054,"PASSO DEL BRENNERO, IT")
(01024099999,1.7933110712851608,-3586.585703513164,"PYRAMIDEN, NO")
(06777099999,1.7907808251721709,-3566.712290016317,"MONTE GENEROSO, SZ")
(68363099999,1.7812744348975165,-3524.9227571722054,"SPRINGS, SF")
(12830599999,1.7780814744313533,-3505.0805566309673,"TOKOL, HU")
(99456099999,1.7730129579004172,-3489.1044719270703,"FOWEY ROCKS FL, US")
(04305099999,1.771470541921789,-3495.1545199402417,"CAPE HARALD MOLTKE, GL")
(47812499999,1.7712586665613765,-3477.4772955239537,"OJIKA ISLAND, JA")
(72064299999,1.7679593082783478,-3514.8725691287605,"CHEYENNE MOUNTAIN AS, CO US")
(23368099999,1.7586436871420212,-3412.627848970231,"MUNGUV, RS")
(72085900286,1.7558224656601884,-3492.43073459682,"BLACK RIVER FALLS AREA AIRPORT, WI US")
(54266099999,1.7478435601373867,-3379.303446409707,"MEIHEKOU WEST, CH")
(72285700368,1.73681461006334,-3458.7555105588417,"WALHALLA MUNICIPAL AIRPORT, ND US")
(69217499999,1.7281866736142681,-3388.671682221232,"GIMHWA TMQ 53P, KS")
(40643099999,1.7268944936471857,-3406.153074702928,"AUKASHAT, IZ")
(35112099999,1.7212462740643435,-3349.8416599914513,"ILEK, RS")
(71885099999,1.717722791206908,-3419.3465713066994,"GLENWOOD, CA")
(69167499999,1.7151756508796803,-3374.1633748738304,)
(44406099999,1.697071746072485,-3348.854415973003,"DIPAYAL, NP")
(71717499999,1.6933846503696364,-3348.0068493364333,"CHATHAM AUTO8, CA")
(71475599999,1.6812026939747378,-3290.9186951984807,"PORT ALBERNI AIRPORT, CA")
(06602099999,1.6776966825032569,-3332.450522534288,"DELEMONT, SZ")
(47812399999,1.6767005783411255,-3289.544740671841,"KAMIGOTO, JA")
(71559099999,1.671329333324961,-3326.6163794133613,"ESTEVAN, CA")
(99999903090,1.670707074836606,-3321.2932422264316,"TAOS 27 NW, NM US")
(41167099999,1.6701616852743817,-3287.384635730028,"DUKHAN, QA")
(99999996404,1.6664429010845543,-3321.5765001766467,"TOK 70 SE, AK US")
(69457499999,1.6657806109268587,-3249.128004145485,)
(41160099999,1.6606541564133728,-3266.3125320832596,"AI RUWAIS, QA")
(21826099999,1.650559723267932,-3252.251106476516,"OZERO KHARGY LAKE, RS")
(72657799999,1.6495388052366045,-3256.0810193262178,"ANOKA CO BLAINE, MN US")
(99999915620,1.6488811961095227,-3199.1258561630334,"SAGLEK BAY, NL CA")
(71853599999,1.64800530743831,-3254.3874599188666,"SPRAGUE AUTO8, CA")
(70200499999,1.632199555826706,-3255.4628677920773,"WHITE MOUNTAIN, AK US")
(17282199999,1.6266926756039972,-3208.407184781808,"SIRNAK, TU")
(56089099999,1.6213700407861742,-3167.8250760106107,"BAI GU SI, CH")
(71302099999,1.6194693900227095,-3222.157194305255,"PRINCE GEORGE AIRPORT AUTO, CA")
(78588099999,1.6192410216343647,-3159.198329308308,"HALF MOON CAYE, BH")
(04115099999,1.6098409869879722,-3199.3717900555466,"DYNJANDIHEIDI, IC")
(72102199999,1.6078101224717398,-3199.789586730631,"JULIET DONNYBROOK, ND US")
(53887099999,1.5960068238100835,-3076.8881360800956,"CHANG ZHI, CH")
(53868099999,1.593454308563932,-3066.0946792870604,"CANYU NORTHEAST, CH")
(01460099999,1.5923661331132966,-3164.040274472124,"GULLHOLMEN, NO")
(15321099999,1.5834379149331153,-3112.584878939622,"PARING AUT, RO")
(71042099999,1.582161696362697,-3137.9457870616066,"DELTA BURNS BOG, CA")
(17117099999,1.5807146716840743,-3132.0419919111114,"KUTAHYA TAFB, TU")
(99999903089,1.5784551463932508,-3127.3010379974803,"ROCKY FORD 1 ESE, CO US")
(72053700163,1.5773520060211281,-3127.3501327927097,"HOLYOKE AIRPORT, CO US")
(72096800340,1.5768187870493247,-3120.7656956509595,"SILER CITY MUNICIPAL AIRPORT, NC US")
(71750099999,1.5705860463074512,-3102.1533086291543,"PUKASKWA AUT ONT, CA")
(72044700437,1.5692954646768393,-3103.875613881069,"KYLE OAKLEY FIELD AIRPORT, KY US")
(72088700297,1.5690469412005594,-3120.92084264525,"MANITOWISH WATERS AIRPORT, WI US")
(71877699999,1.5629308647614806,-3074.959088939833,"CALGARY SPRINGBANK, CA")
(28437099999,1.5591548358479856,-3043.3009849169,"SYZGI, RS")
(94619099999,1.5502315740931678,-3024.638547867833,"DALWALLINU COMPARISON, AS")
(74912799999,1.5489465580720987,-2981.939705598632,"IKATEQ, GL")
(54827099999,1.5404376738477454,-2969.881205734501,"TAI AN, CH")
(21729099999,1.537872574617611,-3014.5100624264132,"APPROXIMATE LOCALE, RS")
(54743099999,1.5317217981343278,-2982.3643596274273,"NAME UNKNOWN, CH")
(72499599999,1.5297880497969316,-2972.35793511432,"BODEGA BAY COAST GUARD LIGHT STATION, US")
(15003099999,1.5285551948045208,-2996.2936079031015,"BOGUS ROMANIAN, RO")
(54584099999,1.527618745443899,-2943.7637193082624,"SHISHAN NORTHEAST, CH")
(62774099999,1.524785714290504,-2975.689357152483,"UMM BENIN, SU")
(54181099999,1.5146484124518576,-2922.8555486378627,"JIAOHE SOUTH, CH")
(72711994605,1.5132529318217613,-3006.6953428179627,"CLAYTON LAKE RAMOS, ME US")
(52447099999,1.5057650831450893,-2963.2600418633924,"JINTA, CH")
(72563499999,1.501854844914027,-2937.7371504283487,"COZAD MUNICIPAL, NE US")
(89660099999,1.494584643937248,-2957.5800737097966,"YOUNG ISLAND, AY")
(72341099999,1.4922255199375962,-2907.6904820154787,"PAGE OK., US")
(70171900490,1.4895149816143693,-2965.3284788885785,"SHUNGNAK AIRPORT, AK US")
(69270499999,1.484098792891741,-2924.2162573956084,"MPRC FT STEWART, GA US")
(72391599999,1.4838394062883664,-2879.654395034904,"SANTA CRUZ ISLAND, CA US")
(17118599999,1.4718835905216456,-2909.60589443287,"SIVRIHISAR, TU")
(99999903084,1.466232742440133,-2911.218249975638,"CENTER A 4 SSW, CO US")
(07102099999,1.4553571428571428,-2837.566071428571,"POINTE ST MATHIEU, FR")
(10645099999,1.442431134928162,-2825.374164991956,"BREITSOL AUT, GM")
(57765099999,1.439451928567831,-2803.841396980622,"APPROXIMATE LOCALE, CH")
(94803099999,1.4393968871588083,-2807.8959143954394,"ALLENDALE, AS")
(10777099999,1.4374075966609323,-2813.728846321276,"GELBELSEE, GM")
(72102299999,1.436027372959165,-2852.5445438344495,"KILO DONNYBROOK 2, ND US")
(69207499999,1.4263388108277562,-2780.345796617809,"JINBURYONG TMQ 53P, KS")
(23913099999,1.4208940719135523,-2771.458017490874,"PRIISKOVAYA, RS")
(72097299999,1.415909252171072,-2806.5469580216213,"ST MARY HOSPITAL HELIPORT, MN US")
(71324099999,1.4153909991987665,-2806.0486953654163,"OSBORNE HEAD DND, CA")
(72615699999,1.414749971690967,-2757.512062187352,"WOOD ISLAND LIGHT STATION, ME US")
(69749499999,1.4133830034129677,-2750.882658745864,)
(03487099999,1.408703123959842,-2739.9764787527843,"SCULTHORPE AF MET, UK")
(10850099999,1.4081515679635026,-2754.5191571822234,"HARBURG AUT, GM")
(72734599999,1.4072361897642431,-2736.9647287574057,"SAULT STE MARIE, MI US")
(28815099999,1.4066633736126675,-2732.9506151448663,"ABDULINO, RS")
(72462699999,1.4013813558802406,-2725.9135937780447,"DURANGO AVIATION WEATHER REPORTI, US")
(17111099999,1.395181259486292,-2746.605187910014,"BOZCAADA, TU")
(71194499999,1.3843762492880056,-2730.05816605154,"BURGEO 2, CA")
(99999993739,1.3771241716741185,-2657.1762871492915,"WALLOPS ISLAND NASA TEST FACILITY, VA US")
(67797099999,1.376600976645909,-2660.6470011794136,"MAKANGA, MI")
(74948300394,1.369287938381257,-2697.3521413528697,"JACKSON CO AIRPORT, GA US")
(58231099999,1.3584530460232005,-2631.7043118743627,"JIA SHAN, CH")
(72460099999,1.3567332200199256,-2641.1967123786926,"ELKHART ELKHART MORTON CO, US")
(33717599999,1.355891824023867,-2674.446633672578,"MARCULESTI INTERNATIONAL, MD")
(99252099999,1.3489429242314999,-2650.7946343502877,"DATA BUOY 46016, US")
(10648099999,1.3462644486211695,-2631.06934177242,"MICHELSTADT VIELBRU, GM")
(72097999999,1.3430745065300946,-2654.3890502509284,"CHARLIE GERING, NE US")
(99999994860,1.3418728510398539,-2595.0977438651657,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US")
(72102699999,1.3371408667405877,-2652.9957441920933,"OSCAR ANTLER, ND US")
(89051099999,1.3360688128863416,-2613.6295459842804,"PETREL ARG BASE, AY")
(99547099999,1.33213257416381,-2605.736833450559,"PENSACOLA 115NM EAST SOUTHEAST OF PENS, US")
(10796099999,1.3260159892477712,-2593.134452399939,"ZWIESEL AUT, GM")
(26987099999,1.3174052027886214,-2556.4273767369377,"KLINCY, RS")
(41171099999,1.3174030818444278,-2577.2058164476025,"QATAR UNIVERSITY, QA")
(07561599999,1.3081489081049391,-2550.549572524305,"BRENOUX, FR")
(69169499999,1.3077495252160545,-2558.4329921919752,)
(71620499999,1.3066938797116507,-2550.1150950090337,"KINGSTON MARS, CA")
(59346099999,1.3040816326503686,-2503.0188775456995,"P ENG HU, CH")
(41136399999,1.3030622477063492,-2507.6498280688324,"SHARURAH CIV MIL AND, SA")
(72571799999,1.3010096093365382,-2554.808839243876,"GARFIELD CO REGIONAL, CO US")
(69453499999,1.2993808608992319,-2519.7609469605304,)
(72203799999,1.2993531116018338,-2527.139436235603,"NORTH PERRY, FL US")
(94999900024,1.2921213283897282,-2440.9199088855053,"MEEKATHARRA POST OFFICE, AS")
(71674099999,1.2912021986174123,-2561.024912100052,"FORESTBURG AGCM, CA")
(72099399999,1.2892039747553923,-2551.535090102605,"OSCAR GROVER, CO US")
(58239099999,1.2847140676026843,-2524.2000544016796,"LISHE, CH")
(69338499999,1.2830481561708809,-2494.9010211715945,"BALAD, IZ")
(23817099999,1.2698421661152148,-2473.150929525479,"LAREVKA, RS")
(72099599999,1.2685361816310228,-2511.9723878479826,"BRAVO GEYSER, MT US")
(06709099999,1.2592907275538892,-2486.4295857265083,"BOUVERET, SZ")
(72255799999,1.256166260329164,-2413.136307820595,"PORT OCONNOR CGS, TX US")
(24462099999,1.2475501453119082,-2478.9779349555065,"SEBYAN KYUEL, RS")
(47188099999,1.2447761052667543,-2448.436296972561,"SEONGSAN, KS")
(10736099999,1.2446167306094662,-2427.037277300315,"MUEHLACKER AUT, GM")
(33676099999,1.2438114993748168,-2420.9312129695113,"GORYACHKOVKA, UP")
(72061700208,1.2435372152472988,-2436.9136529257985,"HOUSTON EXECUTIVE AIRPORT, TX US")
(03764099999,1.2425707931497267,-2422.522302448601,"BRACKNELL AUT, UK")
(70119600102,1.2403213969924418,-2464.216579337004,"BOB BARKER MEMORIAL AIRPORT, AK US")
(01020099999,1.2336569484375004,-2456.5729652486807,"SORKAPPOYA, SV")
(06752099999,1.230430378077463,-2428.2165129638547,"CEVIO, SZ")
(02652099999,1.2296353586027589,-2431.727846093015,"KRISTIANSTAD, SW")
(06799099999,1.2184172495198549,-2420.5881898942444,"NALUNS, SZ")
(03351099999,1.2146383136206744,-2398.4947506001995,"ROSTHERNE NUMBER 2, UK")
(99999923156,1.213599170815377,-2305.8472882314413,"BEAUMONT NUMBER 2, CA US")
(74911899999,1.2128607243828897,-2327.523229039277,"CAPE HARRISON NEWFOUNDLAND DO, CA")
(89570099999,1.2070469143010476,-2413.907819194545,"DAVIS WHOOP WHOOP, AY")
(72099499999,1.2032941133271726,-2379.610410411484,"ALPHA RAYNESFORD, MT US")
(43540099999,1.2024215804582292,-2320.278255816961,"BOGUS MALDIVIAN, MV")
(40401099999,1.197757419112518,-2328.8295280653797,"PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT, SA")
(78063199999,1.19765862709,-2291.7727668577386,"GRAND BAHAMA AUX AF, BF")
(72033900121,1.1974413677517857,-2337.8361245037936,"RYAN FIELD AIRPORT, AZ US")
(71005099999,1.1970220792838882,-2371.2205791869815,"ALBERT HALL AGCM, CA")
(02170099999,1.1961328881716697,-2374.6893364457005,"SAVAST, SW")
(71006099999,1.1957092185608937,-2367.900464382112,"ALLIANCE AGCM, CA")
(99999994794,1.191733306757219,-2286.1262438889767,"UTICA ONEIDA CO AIRPORT, NY US")
(71393099999,1.190776435982677,-2357.8677668469536,"CALGARY INTERNATIONAL CS, CA")
(71804099999,1.186881380782595,-2346.7717192442137,"SAGLEK, CA")
(72096600339,1.1848771763837984,-2324.721595721522,"GRIFFIN SPALDING CO AIRPORT, GA US")
(72552799999,1.1848029713138692,-2321.1372851365372,"TEKAMAH MUNICIPAL, NE US")
(41032099999,1.1818830771437892,-2293.091455162325,"ARAFAT, SA")
(83775099999,1.1788174291219342,-2270.1839746716437,"GUAIRA, BR")
(70372499999,1.1770848489814567,-2306.356711695923,"WILLOW WEST, AK US")
(70272599999,1.1755150659966813,-2311.1921518488134,"ANCHORAGE LAKE HOOD, AK US")
(89371099999,1.1708088408880186,-2314.855937324544,"UNIVERSITY WI ID 8983 SCOTT ISLAND, AY")
(84204099999,1.1679909320991664,-2268.892955270379,"GUAYAQUIL INAMHI, EC")
(28423099999,1.1679491412715934,-2264.1045551818265,"NIZHNYAYA IRGA, RS")
(72578899999,1.1677291877206528,-2282.239829044354,"MC CALL, ID US")
(69206499999,1.1662526302761718,-2264.7919077682277,)
(72232013970,1.1647065340644784,-2279.1440125774707,"BATON ROUGE METRO AIRPORT, LA US")
(10735099999,1.1637229998626886,-2265.3186367345256,"SINSHEIM AUT, GM")
(72237599999,1.1624556544485578,-2237.2181125632424,"VERMILION B131, LA US")
(72096700457,1.1621586215388517,-2276.104442323262,"FALSE RIVER REGIONAL AIRPORT, LA US")
(72556499999,1.1607306003970794,-2272.7424866308547,"FREMONT MUNICIPAL, NE US")
(34063099999,1.1595718095819574,-2242.971350290503,"PETROVSK, RS")
(68104199999,1.1589943275753807,-2259.870850300384,"MARIENTAL, WA")
(33815199999,1.158716300374208,-2281.3809402263964,"CHERKASY, UP")
(48867199999,1.153151590430311,-2192.553847181901,"AN KHE, VM")
(71036799999,1.145562256421518,-2262.4478300501696,"GRANBY, CA")
(71213099999,1.1442973832576728,-2264.1274505094634,"EARLTON CLIMATE, CA")
(71746099999,1.1433074788270747,-2255.5624973788827,"SARNIA CLIMATE, CA")
(02510599999,1.1428213192815226,-2252.2205443621756,"LIDKOPING, SW")
(74913099999,1.1422646958547245,-2190.02978405523,"VALKYRIERNE, GL")
(71360099999,1.1405057804680718,-2256.910013631005,"EDGERTON AGCM, CA")
(35357099999,1.1388933756150121,-2249.9100356666086,"BARSHINO, KZ")
(71837099999,1.1356953737284718,-2245.287646672278,"ST MARY RESEVOIR, CA")
(17218999999,1.13475583933316,-2219.9350287907782,"KAKLIC, TU")
(72101599999,1.1322302783658842,-2240.299947829939,"ECHO RYDER, ND US")
(06637099999,1.131177344204237,-2231.687696385549,"MEIRINGEN, SZ")
(22983099999,1.1305294477912997,-2242.6555969894243,"LAL SK, RS")
(28033099999,1.1286613216709194,-2187.116525751958,"KARPINSK, RS")
(54449099999,1.127920584642284,-2158.397976255003,"SHAN HAI GUAN, CH")
(35704099999,1.1265499324321613,-2191.411223300604,"ZOBURUN JE, KZ")
(99239099999,1.1253837325010034,-2184.478426746418,"DATA BUOY 41018, US")
(17204099999,1.1252273298398074,-2210.315827147389,"MUS, TU")
(99999956401,1.1250961169511788,-2233.354883952398,"GLENNALLEN 64 N, AK US")
(72233154941,1.1223235370484463,-2212.5817584744414,"IOWA FALLS MUNICIPAL AIRPORT, IA US")
(03864099999,1.1219952936480313,-2117.1686650299453,)
(10739099999,1.1196095094716265,-2175.4975931881736,"STUTTGART SCHNARREN, GM")
(03168099999,1.1178662016492906,-2165.9981452135985,"GALASHIELS, UK")
(72072900435,1.1176571564304199,-2179.0939461741114,"BRAZOS 451 OILP, TX US")
(72389899999,1.1164725775930233,-2172.9181810350037,"HANFORD MUNICIPAL, CA US")
(99599099999,1.1164638034484693,-2181.8800952315046,"PORT STANLEY, CA")
(71022099999,1.114114336334169,-2197.8202315511485,"PRINCE RUPERT, CA")
(04200099999,1.11088256869104,-2140.1776728508135,"DUNDAS, GL")
(68462099999,1.10939672059905,-2137.597578903944,"BETHLEHEM, SF")
(71791099999,1.1075850678727222,-2190.4897901322834,"GILT EDGE NORTH AGCM, CA")
(71970099999,1.1063568549174252,-2188.9836661782015,"MEADOW LAKE, CA")
(68239099999,1.1039091924404991,-2139.457142621769,"POMFRET, SF")
(74904499999,1.1032537852458302,-2071.032812500586,"BOCA RATON FLORIDA ARMY AIR FIELD, FL US")
(01066099999,1.10276435856156,-2150.534863124192,"HELNES FYR, NO")
(72463699999,1.101943435205901,-2152.5625309340794,"LAMAR MUNICIPAL, CO US")
(71008099999,1.0951416243219396,-2164.374711427244,"BASSANO AGCM, CA")
(25056099999,1.0892800212172524,-2140.8306281143236,"APPROXIMATE LOCALE, RS")
(99999924119,1.0867469152823712,-2075.490298353173,"BATTLE MOUNTAIN 4 SE, NV US")
(15401099999,1.085400761431083,-2109.247495020716,"BOGUS ROMANIAN, RO")
(71788099999,1.0792659214026965,-2130.2847471409646,"GRASSY LAKE, CA")
(34109099999,1.0785118837850045,-2126.852547851118,"OBOJAN, RS")
